timestamp,seconds
8/21/2015 10:48,200
8/21/2015 10:58,188
8/21/2015 11:08,183
8/21/2015 11:38,291
8/21/2015 11:48,283
8/21/2015 11:58,302
8/21/2015 12:08,257
8/21/2015 12:18,292
8/21/2015 12:28,289
8/21/2015 12:38,250
8/21/2015 12:48,264
8/21/2015 12:58,241
8/21/2015 13:08,247
8/21/2015 13:18,234
8/21/2015 13:28,283
8/21/2015 13:38,306
8/21/2015 14:08,360
8/21/2015 14:18,386
8/21/2015 14:48,480
8/21/2015 14:58,519
8/21/2015 15:08,447
8/21/2015 15:28,555
8/21/2015 15:58,632
8/21/2015 16:08,645
8/21/2015 16:18,676
8/21/2015 16:28,651
8/21/2015 16:38,723
8/21/2015 16:48,583
8/21/2015 16:58,572
8/21/2015 17:08,610
8/21/2015 17:18,666
8/21/2015 17:28,587
8/21/2015 17:38,581
8/21/2015 17:58,444
8/21/2015 18:08,539
8/21/2015 18:18,673
8/21/2015 18:48,774
8/21/2015 18:58,757
8/21/2015 19:08,747
8/21/2015 19:18,640
8/21/2015 19:28,709
8/21/2015 19:38,591
8/21/2015 19:48,536
8/21/2015 19:58,340
8/21/2015 20:08,199
8/21/2015 20:18,139
8/21/2015 20:28,96
8/21/2015 20:38,60
8/21/2015 20:48,92
8/21/2015 20:58,88
8/21/2015 21:38,103
8/21/2015 22:08,147
8/21/2015 22:18,202
8/21/2015 22:48,492
8/21/2015 22:58,563
8/21/2015 23:08,565
8/21/2015 23:18,560
8/21/2015 23:48,217
8/21/2015 23:58,211
8/22/2015 0:08,181
8/22/2015 0:18,143
8/22/2015 0:28,131
8/22/2015 3:49,64
8/22/2015 3:59,63
8/22/2015 4:49,108
8/22/2015 7:09,190
8/22/2015 7:29,315
8/22/2015 7:39,379
8/22/2015 7:49,442
8/22/2015 7:59,617
8/22/2015 8:19,267
8/22/2015 8:29,240
8/22/2015 8:39,246
8/22/2015 8:59,305
8/22/2015 9:09,382
8/22/2015 9:19,404
8/22/2015 9:29,364
8/22/2015 9:39,365
8/22/2015 9:59,376
8/22/2015 10:09,340
8/22/2015 10:20,282
8/22/2015 11:24,301
8/22/2015 12:37,463
8/22/2015 13:19,350
8/22/2015 13:29,289
8/22/2015 13:59,318
8/22/2015 14:09,274
8/22/2015 14:19,233
8/22/2015 14:49,130
8/22/2015 14:59,132
8/22/2015 16:49,88
8/22/2015 16:59,94
8/23/2015 17:28,104
8/23/2015 19:48,94
8/24/2015 7:53,110
8/24/2015 8:23,113
8/24/2015 9:13,167
8/24/2015 9:33,176
8/24/2015 9:43,192
8/24/2015 10:13,174
8/24/2015 10:23,171
8/24/2015 11:13,177
8/24/2015 11:33,198
8/24/2015 12:13,173
8/24/2015 12:33,142
8/24/2015 12:43,145
8/24/2015 12:53,141
8/24/2015 13:13,181
8/24/2015 13:53,175
8/24/2015 14:03,179
8/24/2015 14:13,161
8/24/2015 14:33,160
8/24/2015 14:43,164
8/24/2015 15:03,217
8/24/2015 15:13,271
8/24/2015 15:23,300
8/24/2015 15:33,278
8/24/2015 15:43,304
8/24/2015 16:03,313
8/24/2015 16:13,257
8/24/2015 16:23,271
8/24/2015 16:33,326
8/24/2015 16:43,349
8/24/2015 16:53,349
8/24/2015 17:03,367
8/24/2015 17:13,487
8/24/2015 17:23,644
8/24/2015 17:33,948
8/24/2015 17:53,1000
8/24/2015 18:03,955
8/24/2015 18:13,925
8/24/2015 18:23,1091
8/24/2015 18:33,1140
8/24/2015 18:43,766
8/24/2015 18:53,403
8/24/2015 19:03,225
8/24/2015 19:13,148
8/24/2015 21:03,98
8/24/2015 21:13,92
8/25/2015 10:43,130
8/25/2015 11:33,105
8/25/2015 11:43,114
8/25/2015 13:03,138
8/25/2015 13:13,125
8/25/2015 13:53,93
8/25/2015 14:03,138
8/25/2015 14:13,202
8/25/2015 14:33,156
8/25/2015 14:43,218
8/25/2015 14:52,233
8/25/2015 15:03,178
8/25/2015 15:13,195
8/25/2015 15:23,223
8/25/2015 15:33,275
8/25/2015 15:43,341
8/25/2015 16:03,379
8/25/2015 16:13,266
8/25/2015 16:23,321
8/25/2015 16:33,320
8/25/2015 16:43,290
8/25/2015 16:53,277
8/25/2015 17:13,166
8/25/2015 17:23,186
8/25/2015 17:33,241
8/25/2015 17:43,245
8/25/2015 17:53,275
8/25/2015 18:03,258
8/25/2015 18:13,290
8/25/2015 22:34,119
8/26/2015 9:41,265
8/26/2015 10:01,432
8/26/2015 10:11,409
8/26/2015 10:21,431
8/26/2015 10:31,438
8/26/2015 10:51,446
8/26/2015 11:01,397
8/26/2015 11:11,389
8/26/2015 11:41,390
8/26/2015 11:51,344
8/26/2015 12:01,359
8/26/2015 12:11,326
8/26/2015 12:21,269
8/26/2015 12:41,296
8/26/2015 12:51,284
8/26/2015 13:01,281
8/26/2015 13:21,357
8/26/2015 13:31,400
8/26/2015 13:41,437
8/26/2015 13:51,363
8/26/2015 14:01,340
8/26/2015 14:11,357
8/26/2015 14:21,352
8/26/2015 14:51,249
8/26/2015 15:01,219
8/26/2015 15:11,235
8/26/2015 15:21,209
8/26/2015 15:31,233
8/26/2015 15:36,249
8/26/2015 16:21,258
8/26/2015 16:31,330
8/26/2015 16:41,350
8/26/2015 16:51,404
8/26/2015 17:01,391
8/26/2015 17:11,372
8/26/2015 17:31,386
8/26/2015 17:41,432
8/26/2015 17:51,344
8/26/2015 18:01,336
8/26/2015 18:11,286
8/26/2015 18:31,301
8/26/2015 18:41,273
8/26/2015 18:51,255
8/26/2015 19:01,208
8/26/2015 22:24,266
8/27/2015 1:08,180
8/27/2015 14:18,126
8/27/2015 14:28,140
8/27/2015 14:38,160
8/27/2015 14:48,208
8/27/2015 14:58,252
8/27/2015 15:08,376
8/27/2015 15:18,425
8/27/2015 15:28,502
8/27/2015 15:38,554
8/27/2015 15:48,647
8/27/2015 15:58,613
8/27/2015 16:08,736
8/27/2015 16:18,775
8/27/2015 16:28,734
8/27/2015 16:38,626
8/27/2015 16:48,623
8/27/2015 16:58,668
8/27/2015 17:08,697
8/27/2015 17:18,635
8/27/2015 17:28,667
8/27/2015 17:38,629
8/27/2015 17:48,516
8/27/2015 17:58,506
8/27/2015 18:08,461
8/27/2015 18:18,428
8/27/2015 18:28,371
8/27/2015 18:38,408
8/27/2015 18:48,410
8/27/2015 18:58,370
8/27/2015 19:08,394
8/27/2015 19:18,307
8/27/2015 19:28,257
8/27/2015 22:48,176
8/27/2015 23:18,101
8/27/2015 23:38,96
8/27/2015 23:58,83
8/28/2015 6:49,256
8/28/2015 7:09,401
8/28/2015 8:59,139
8/28/2015 9:09,202
8/28/2015 9:19,148
8/28/2015 9:29,167
8/28/2015 9:39,160
8/28/2015 9:49,168
8/28/2015 9:59,170
8/28/2015 10:09,153
8/28/2015 10:49,196
8/28/2015 10:59,230
8/28/2015 11:09,256
8/28/2015 11:19,282
8/28/2015 11:29,427
8/28/2015 11:35,458
8/28/2015 12:19,347
8/28/2015 12:29,342
8/28/2015 12:39,287
8/28/2015 12:49,259
8/28/2015 12:59,278
8/28/2015 13:09,286
8/28/2015 13:19,224
8/28/2015 13:29,286
8/28/2015 13:39,378
8/28/2015 13:49,336
8/28/2015 13:59,356
8/28/2015 14:09,327
8/28/2015 14:19,282
8/28/2015 14:29,365
8/28/2015 14:39,458
8/28/2015 14:49,522
8/28/2015 14:59,476
8/28/2015 15:09,544
8/28/2015 15:19,520
8/28/2015 15:29,547
8/28/2015 15:39,515
8/28/2015 15:49,605
8/28/2015 15:59,544
8/28/2015 16:09,469
8/28/2015 16:19,551
8/28/2015 16:29,543
8/28/2015 16:39,618
8/28/2015 16:49,612
8/28/2015 16:59,514
8/28/2015 17:19,601
8/28/2015 17:39,690
8/28/2015 17:49,666
8/28/2015 17:59,648
8/28/2015 18:09,523
8/28/2015 18:29,447
8/28/2015 18:39,418
8/28/2015 18:49,357
8/28/2015 18:59,339
8/28/2015 19:09,268
8/28/2015 19:19,196
8/28/2015 19:29,175
8/28/2015 19:39,117
8/28/2015 19:49,120
8/28/2015 19:59,101
8/28/2015 20:09,94
8/28/2015 20:19,92
8/28/2015 20:29,91
8/28/2015 20:39,60
8/28/2015 20:49,90
8/28/2015 20:59,95
8/28/2015 21:39,105
8/28/2015 23:49,82
8/28/2015 23:51,83
8/29/2015 7:46,151
8/29/2015 9:16,118
8/29/2015 9:46,156
8/29/2015 10:06,190
8/29/2015 10:16,291
8/29/2015 10:26,292
8/29/2015 11:06,313
8/29/2015 11:16,291
8/29/2015 11:26,250
8/29/2015 11:46,256
8/29/2015 11:56,239
8/29/2015 12:06,230
8/29/2015 12:26,220
8/29/2015 12:46,214
8/29/2015 12:56,188
8/29/2015 13:06,185
8/29/2015 13:16,121
8/29/2015 13:26,138
8/29/2015 13:36,135
8/29/2015 14:56,105
8/29/2015 16:06,153
8/29/2015 16:16,194
8/29/2015 16:26,209
8/29/2015 16:36,223
8/29/2015 16:46,142
8/29/2015 16:56,114
8/29/2015 17:06,81
8/29/2015 17:16,82
8/29/2015 17:26,82
8/29/2015 17:36,98
8/29/2015 18:16,59
8/29/2015 18:26,53
8/29/2015 18:36,59
8/29/2015 18:46,62
8/29/2015 18:56,71
8/29/2015 22:26,100
8/30/2015 10:48,99
8/30/2015 10:58,96
8/30/2015 11:28,94
8/30/2015 12:08,154
8/30/2015 12:18,162
8/30/2015 15:18,112
8/30/2015 16:28,149
8/30/2015 16:58,124
8/30/2015 17:38,122
8/30/2015 19:08,128
8/30/2015 19:48,102
8/30/2015 19:58,106
8/30/2015 20:18,117
8/30/2015 20:48,119
8/30/2015 20:58,128
8/31/2015 6:14,97
8/31/2015 6:24,104
8/31/2015 8:24,121
8/31/2015 8:54,142
8/31/2015 9:14,163
8/31/2015 9:24,148
8/31/2015 9:44,227
8/31/2015 9:54,267
8/31/2015 10:04,329
8/31/2015 10:14,337
8/31/2015 10:24,442
8/31/2015 10:34,442
8/31/2015 10:44,408
8/31/2015 10:54,394
8/31/2015 11:04,452
8/31/2015 11:24,410
8/31/2015 11:34,402
8/31/2015 11:44,379
8/31/2015 11:54,438
8/31/2015 12:04,420
8/31/2015 12:14,371
8/31/2015 12:24,497
8/31/2015 12:34,482
8/31/2015 12:44,510
8/31/2015 12:54,503
8/31/2015 13:04,461
8/31/2015 13:14,330
8/31/2015 13:24,407
8/31/2015 13:34,438
8/31/2015 13:44,481
8/31/2015 13:54,444
8/31/2015 14:03,418
8/31/2015 14:14,513
8/31/2015 14:24,522
8/31/2015 14:34,524
8/31/2015 14:44,787
8/31/2015 14:54,674
8/31/2015 15:04,912
8/31/2015 15:14,954
8/31/2015 15:24,884
8/31/2015 15:34,1017
8/31/2015 15:44,1046
8/31/2015 15:54,671
8/31/2015 16:04,594
8/31/2015 16:14,548
8/31/2015 16:24,461
8/31/2015 16:34,452
8/31/2015 16:35,423
8/31/2015 17:24,279
8/31/2015 17:34,378
8/31/2015 17:44,366
8/31/2015 17:54,311
8/31/2015 18:04,274
8/31/2015 18:14,252
8/31/2015 18:24,308
8/31/2015 18:34,276
8/31/2015 18:44,259
8/31/2015 18:54,163
8/31/2015 21:04,183
8/31/2015 21:14,189
8/31/2015 21:24,215
8/31/2015 21:34,547
8/31/2015 21:44,879
8/31/2015 21:54,798
8/31/2015 22:03,697
8/31/2015 22:14,411
8/31/2015 22:24,371
8/31/2015 22:34,702
8/31/2015 22:44,807
8/31/2015 22:54,871
8/31/2015 23:04,537
8/31/2015 23:14,430
8/31/2015 23:24,427
8/31/2015 23:34,373
8/31/2015 23:44,328
8/31/2015 23:54,322
9/1/2015 0:24,301
9/1/2015 0:34,281
9/1/2015 0:44,262
9/1/2015 0:54,252
9/1/2015 1:04,242
9/1/2015 1:14,206
9/1/2015 5:34,168
9/1/2015 5:54,213
9/1/2015 6:16,661
9/1/2015 6:26,525
9/1/2015 6:36,603
9/1/2015 6:46,602
9/1/2015 6:56,614
9/1/2015 7:06,838
9/1/2015 7:16,990
9/1/2015 7:26,1047
9/1/2015 7:36,1051
9/1/2015 7:46,1373
9/1/2015 7:56,1259
9/1/2015 8:06,1621
9/1/2015 8:16,1680
9/1/2015 8:26,1551
9/1/2015 8:36,1787
9/1/2015 8:46,2325
9/1/2015 9:06,2014
9/1/2015 9:16,1853
9/1/2015 9:26,1920
9/1/2015 9:36,1993
9/1/2015 9:46,1841
9/1/2015 9:56,1861
9/1/2015 10:06,1901
9/1/2015 10:16,1863
9/1/2015 10:26,2134
9/1/2015 10:36,1974
9/1/2015 10:46,1868
9/1/2015 10:56,1775
9/1/2015 11:06,727
9/1/2015 11:16,941
9/1/2015 11:26,1038
9/1/2015 11:36,799
9/1/2015 11:46,672
9/1/2015 11:56,679
9/1/2015 12:06,592
9/1/2015 12:26,358
9/1/2015 12:36,249
9/1/2015 12:46,237
9/1/2015 12:56,203
9/1/2015 13:06,223
9/1/2015 13:16,217
9/1/2015 13:26,209
9/1/2015 13:36,206
9/1/2015 13:56,157
9/1/2015 14:06,244
9/1/2015 14:16,283
9/1/2015 14:26,380
9/1/2015 14:36,458
9/1/2015 14:46,500
9/1/2015 14:56,628
9/1/2015 15:06,724
9/1/2015 15:07,739
9/1/2015 15:56,931
9/1/2015 16:06,905
9/1/2015 16:16,891
9/1/2015 16:26,1002
9/1/2015 16:36,970
9/1/2015 16:46,912
9/1/2015 16:56,999
9/1/2015 17:06,963
9/1/2015 17:16,972
9/1/2015 17:26,760
9/1/2015 17:36,648
9/1/2015 17:46,569
9/1/2015 17:56,586
9/1/2015 18:06,527
9/1/2015 18:16,465
9/1/2015 18:26,507
9/1/2015 18:36,420
9/1/2015 18:46,403
9/1/2015 18:56,330
9/1/2015 19:06,278
9/1/2015 19:16,191
9/1/2015 19:26,173
9/1/2015 21:01,220
9/1/2015 21:22,2268
9/1/2015 21:32,2190
9/1/2015 21:52,108
9/1/2015 23:02,122
9/2/2015 6:42,245
9/2/2015 6:52,300
9/2/2015 11:22,176
9/2/2015 11:32,172
9/2/2015 11:42,233
9/2/2015 11:52,272
9/2/2015 12:12,299
9/2/2015 12:22,307
9/2/2015 12:32,283
9/2/2015 12:42,317
9/2/2015 12:52,239
9/2/2015 13:02,234
9/2/2015 13:22,240
9/2/2015 13:32,201
9/2/2015 13:42,162
9/2/2015 13:52,179
9/2/2015 14:12,276
9/2/2015 14:22,279
9/2/2015 14:32,346
9/2/2015 14:42,399
9/2/2015 14:52,488
9/2/2015 15:02,645
9/2/2015 15:12,618
9/2/2015 15:22,556
9/2/2015 15:28,538
9/2/2015 16:12,1031
9/2/2015 16:22,880
9/2/2015 16:32,1286
9/2/2015 16:42,1060
9/2/2015 16:52,1202
9/2/2015 17:02,1220
9/2/2015 17:12,1379
9/2/2015 17:22,1283
9/2/2015 17:32,1167
9/2/2015 17:42,1064
9/2/2015 17:52,825
9/2/2015 18:02,742
9/2/2015 18:11,702
9/2/2015 18:22,705
9/2/2015 18:32,586
9/2/2015 18:42,674
9/2/2015 18:52,517
9/2/2015 19:02,424
9/2/2015 19:12,333
9/2/2015 19:22,262
9/2/2015 19:32,193
9/2/2015 19:42,223
9/2/2015 19:52,173
9/2/2015 20:02,170
9/2/2015 20:12,192
9/2/2015 20:27,187
9/2/2015 20:37,254
9/2/2015 20:47,321
9/2/2015 20:57,351
9/2/2015 21:07,487
9/2/2015 21:17,708
9/2/2015 21:27,634
9/2/2015 21:37,630
9/2/2015 21:47,454
9/2/2015 21:57,340
9/2/2015 22:17,181
9/3/2015 1:47,140
9/3/2015 6:47,186
9/3/2015 6:57,348
9/3/2015 7:07,413
9/3/2015 7:17,416
9/3/2015 7:27,494
9/3/2015 7:37,548
9/3/2015 7:47,726
9/3/2015 7:57,779
9/3/2015 8:07,907
9/3/2015 8:17,1031
9/3/2015 8:27,1221
9/3/2015 8:37,1154
9/3/2015 8:47,1356
9/3/2015 8:57,1602
9/3/2015 9:07,1637
9/3/2015 9:17,1672
9/3/2015 9:27,1442
9/3/2015 9:37,1030
9/3/2015 9:47,1135
9/3/2015 9:57,1069
9/3/2015 10:07,821
9/3/2015 10:17,658
9/3/2015 10:27,633
9/3/2015 10:37,430
9/3/2015 10:47,307
9/3/2015 10:57,415
9/3/2015 11:07,493
9/3/2015 11:17,465
9/3/2015 11:27,542
9/3/2015 11:37,455
9/3/2015 11:57,408
9/3/2015 12:07,445
9/3/2015 12:17,463
9/3/2015 12:27,434
9/3/2015 12:37,419
9/3/2015 12:47,405
9/3/2015 12:57,410
9/3/2015 13:07,417
9/3/2015 13:17,403
9/3/2015 13:27,433
9/3/2015 13:37,413
9/3/2015 13:39,408
9/3/2015 14:27,533
9/3/2015 14:37,640
9/3/2015 14:47,573
9/3/2015 14:57,600
9/3/2015 15:07,876
9/3/2015 15:17,1003
9/3/2015 15:27,1080
9/3/2015 15:37,1133
9/3/2015 15:47,1302
9/3/2015 15:57,1330
9/3/2015 15:58,1374
9/3/2015 16:26,829
9/3/2015 16:36,992
9/3/2015 16:46,1307
9/3/2015 16:56,1822
9/3/2015 17:06,1761
9/3/2015 17:16,1720
9/3/2015 17:27,1893
9/3/2015 17:36,1449
9/3/2015 17:46,1319
9/3/2015 17:48,1197
9/3/2015 18:31,482
9/3/2015 18:56,638
9/3/2015 19:06,553
9/3/2015 19:16,528
9/3/2015 19:26,307
9/3/2015 21:02,232
9/3/2015 21:12,290
9/3/2015 21:22,294
9/3/2015 21:42,187
9/3/2015 21:52,186
9/3/2015 22:42,163
9/3/2015 22:52,148
9/3/2015 23:32,150
9/3/2015 23:42,174
9/3/2015 23:52,205
9/4/2015 0:02,214
9/4/2015 0:12,172
9/4/2015 1:43,94
9/4/2015 3:53,66
9/4/2015 4:43,79
9/4/2015 4:53,88
9/4/2015 5:23,107
9/4/2015 5:43,103
9/4/2015 8:03,121
9/4/2015 8:33,100
9/4/2015 9:03,122
9/4/2015 9:13,114
9/4/2015 9:33,131
9/4/2015 9:53,140
9/4/2015 10:13,138
9/4/2015 10:33,147
9/4/2015 10:43,150
9/4/2015 10:53,168
9/4/2015 11:03,155
9/4/2015 11:13,153
9/4/2015 11:23,151
9/4/2015 11:33,147
9/4/2015 11:43,158
9/4/2015 11:53,162
9/4/2015 12:13,143
9/4/2015 12:23,166
9/4/2015 12:33,149
9/4/2015 12:43,158
9/4/2015 13:13,144
9/4/2015 13:23,122
9/4/2015 13:43,124
9/4/2015 13:53,145
9/4/2015 14:03,123
9/4/2015 14:23,122
9/4/2015 14:43,231
9/4/2015 16:03,115
9/4/2015 16:13,242
9/4/2015 16:33,138
9/4/2015 17:03,113
9/4/2015 17:23,135
9/4/2015 17:33,137
9/4/2015 18:03,107
9/4/2015 19:13,126
9/4/2015 19:33,75
9/4/2015 19:43,70
9/4/2015 19:53,88
9/4/2015 20:03,84
9/4/2015 20:13,81
9/4/2015 20:23,84
9/4/2015 20:33,77
9/4/2015 20:43,82
9/4/2015 21:03,71
9/4/2015 21:13,67
9/5/2015 0:09,75
9/5/2015 6:39,59
9/5/2015 6:49,51
9/5/2015 6:59,53
9/5/2015 7:09,63
9/5/2015 9:29,133
9/5/2015 12:37,115
9/5/2015 14:27,102
9/5/2015 23:47,92
9/5/2015 23:57,88
9/6/2015 0:37,118
9/6/2015 1:07,109
9/6/2015 1:47,109
9/6/2015 2:07,101
9/6/2015 2:27,93
9/6/2015 3:08,94
9/6/2015 4:28,94
9/6/2015 4:38,14
9/6/2015 4:48,93
9/6/2015 5:18,86
9/6/2015 5:58,52
9/6/2015 6:38,34
9/6/2015 6:48,32
9/6/2015 6:58,33
9/6/2015 7:18,60
9/6/2015 15:32,95
9/6/2015 16:22,97
9/7/2015 1:52,93
9/7/2015 3:22,73
9/7/2015 4:32,95
9/7/2015 4:42,92
9/7/2015 5:02,100
9/7/2015 7:12,96
9/7/2015 8:12,72
9/7/2015 8:52,119
9/7/2015 9:02,134
9/7/2015 9:22,132
9/7/2015 9:32,132
9/7/2015 9:42,137
9/7/2015 9:52,140
9/7/2015 10:02,136
9/7/2015 10:12,139
9/7/2015 10:22,138
9/7/2015 10:32,138
9/7/2015 10:52,144
9/7/2015 11:02,145
9/7/2015 11:22,129
9/7/2015 11:42,143
9/7/2015 11:52,134
9/7/2015 12:02,124
9/7/2015 12:32,138
9/7/2015 12:45,137
9/7/2015 13:05,147
9/7/2015 13:15,142
9/7/2015 13:25,142
9/7/2015 13:35,148
9/7/2015 13:45,139
9/7/2015 13:55,143
9/7/2015 14:05,145
9/7/2015 14:15,148
9/7/2015 14:25,125
9/7/2015 14:35,128
9/7/2015 14:45,123
9/7/2015 14:55,133
9/7/2015 15:05,139
9/7/2015 15:35,125
9/7/2015 15:45,125
9/7/2015 15:55,139
9/7/2015 16:05,136
9/7/2015 16:15,131
9/7/2015 16:25,137
9/7/2015 16:45,126
9/7/2015 17:05,113
9/7/2015 17:25,131
9/7/2015 17:35,136
9/7/2015 17:45,138
9/7/2015 18:05,143
9/7/2015 18:15,154
9/7/2015 18:35,158
9/7/2015 18:45,140
9/7/2015 18:55,130
9/7/2015 19:01,124
9/8/2015 0:54,11
9/8/2015 1:44,67
9/8/2015 1:54,70
9/8/2015 2:04,97
9/8/2015 2:54,78
9/8/2015 3:24,44
9/8/2015 4:24,12
9/8/2015 4:34,34
9/8/2015 4:44,31
9/8/2015 11:28,82
9/8/2015 11:36,63
9/8/2015 11:46,66
9/8/2015 13:16,114
9/8/2015 13:26,131
9/8/2015 13:29,136
9/8/2015 14:08,138
9/8/2015 14:18,147
9/8/2015 14:28,137
9/8/2015 14:48,162
9/8/2015 14:58,167
9/8/2015 15:08,145
9/8/2015 15:18,157
9/8/2015 15:28,212
9/8/2015 15:38,230
9/8/2015 15:48,259
9/8/2015 15:58,199
9/8/2015 16:08,170
9/8/2015 16:18,216
9/8/2015 16:38,191
9/8/2015 16:48,149
9/8/2015 16:58,165
9/8/2015 17:18,195
9/8/2015 17:28,176
9/8/2015 17:48,182
9/8/2015 17:58,154
9/8/2015 18:08,163
9/8/2015 18:18,225
9/8/2015 18:28,234
9/8/2015 18:48,180
9/8/2015 18:58,178
9/8/2015 19:08,146
9/8/2015 20:18,109
9/8/2015 20:48,116
9/8/2015 20:58,103
9/8/2015 22:18,144
9/8/2015 23:18,180
9/8/2015 23:28,159
9/8/2015 23:38,178
9/8/2015 23:58,148
9/9/2015 0:28,113
9/9/2015 0:48,103
9/9/2015 1:38,57
9/9/2015 1:58,58
9/9/2015 2:18,120
9/9/2015 2:28,121
9/9/2015 2:48,96
9/9/2015 2:58,101
9/9/2015 3:38,99
9/9/2015 3:58,94
9/9/2015 4:08,92
9/9/2015 4:28,35
9/9/2015 4:38,31
9/9/2015 4:48,13
9/9/2015 4:58,13
9/9/2015 5:08,12
9/9/2015 7:28,103
9/9/2015 11:30,109
9/9/2015 11:50,96
9/9/2015 12:00,94
9/9/2015 13:20,139
9/9/2015 14:29,101
9/9/2015 14:50,139
9/9/2015 15:00,160
9/9/2015 15:09,199
9/9/2015 15:29,220
9/9/2015 15:40,358
9/9/2015 15:50,359
9/9/2015 16:00,459
9/9/2015 16:10,443
9/9/2015 16:20,477
9/9/2015 16:29,314
9/9/2015 16:40,384
9/9/2015 16:50,428
9/9/2015 16:59,338
9/9/2015 17:19,145
9/9/2015 17:30,175
9/9/2015 17:40,175
9/9/2015 17:59,171
9/9/2015 18:09,182
9/9/2015 18:19,162
9/9/2015 18:30,144
9/9/2015 18:39,176
9/9/2015 18:49,207
9/9/2015 18:59,169
9/9/2015 19:10,146
9/9/2015 19:20,125
9/9/2015 22:59,99
9/9/2015 23:39,97
9/9/2015 23:49,97
9/10/2015 0:09,83
9/10/2015 0:19,87
9/10/2015 0:29,90
9/10/2015 0:39,90
9/10/2015 1:09,50
9/10/2015 1:19,93
9/10/2015 1:29,91
9/10/2015 1:49,19
9/10/2015 1:59,19
9/10/2015 2:09,91
9/10/2015 2:19,55
9/10/2015 2:39,50
9/10/2015 2:49,49
9/10/2015 2:59,53
9/10/2015 3:19,52
9/10/2015 3:30,54
9/10/2015 3:59,53
9/10/2015 4:09,85
9/10/2015 4:19,51
9/10/2015 4:29,53
9/10/2015 4:39,18
9/10/2015 4:49,56
9/10/2015 4:59,54
9/10/2015 5:29,10
9/10/2015 5:39,9
9/10/2015 9:19,113
9/10/2015 9:29,116
9/10/2015 9:39,100
9/10/2015 9:59,118
9/10/2015 12:23,117
9/10/2015 14:43,129
9/10/2015 14:53,159
9/10/2015 15:03,169
9/10/2015 15:13,213
9/10/2015 15:43,373
9/10/2015 15:53,405
9/10/2015 16:03,387
9/10/2015 16:13,450
9/10/2015 16:23,434
9/10/2015 16:33,293
9/10/2015 16:43,244
9/10/2015 16:53,238
9/10/2015 17:03,219
9/10/2015 17:13,190
9/10/2015 17:23,202
9/10/2015 17:33,209
9/10/2015 17:43,222
9/10/2015 17:53,185
9/10/2015 18:03,168
9/10/2015 18:13,133
9/10/2015 18:43,141
9/10/2015 19:03,157
9/10/2015 19:13,181
9/10/2015 19:23,627
9/10/2015 19:33,142
9/10/2015 20:23,137
9/10/2015 20:43,150
9/10/2015 22:53,731
9/10/2015 23:13,4630
9/10/2015 23:18,4562
9/11/2015 0:13,4891
9/11/2015 0:25,4813
9/11/2015 5:03,104
9/11/2015 5:33,105
9/11/2015 8:03,107
9/11/2015 8:13,111
9/11/2015 8:33,98
9/11/2015 8:43,119
9/11/2015 9:13,118
9/11/2015 9:23,133
9/11/2015 9:33,148
9/11/2015 9:53,162
9/11/2015 10:13,371
9/11/2015 10:33,148
9/11/2015 10:43,146
9/11/2015 10:53,158
9/11/2015 11:03,175
9/11/2015 11:13,223
9/11/2015 11:23,171
9/11/2015 11:29,162
9/11/2015 11:39,159
9/11/2015 11:49,207
9/11/2015 11:59,156
9/11/2015 12:09,165
9/11/2015 12:19,163
9/11/2015 12:29,195
9/11/2015 12:39,156
9/11/2015 12:49,195
9/11/2015 12:59,154
9/11/2015 13:29,149
9/11/2015 13:39,153
9/11/2015 13:49,128
9/11/2015 13:59,118
9/11/2015 14:09,133
9/11/2015 14:19,168
9/11/2015 14:29,152
9/11/2015 14:39,150
9/11/2015 14:49,146
9/11/2015 14:59,164
9/11/2015 15:09,156
9/11/2015 15:19,158
9/11/2015 15:29,184
9/11/2015 15:39,249
9/11/2015 15:49,232
9/11/2015 15:59,235
9/11/2015 16:09,235
9/11/2015 16:19,253
9/11/2015 16:29,287
9/11/2015 16:39,310
9/11/2015 16:49,327
9/11/2015 16:59,351
9/11/2015 17:09,333
9/11/2015 17:19,329
9/11/2015 17:29,308
9/11/2015 17:39,284
9/11/2015 17:49,284
9/11/2015 17:59,229
9/11/2015 18:09,145
9/11/2015 18:19,196
9/11/2015 18:39,166
9/11/2015 18:49,199
9/11/2015 18:59,197
9/11/2015 19:09,131
9/11/2015 19:12,134
9/11/2015 19:22,134
9/11/2015 19:32,79
9/11/2015 19:42,77
9/11/2015 19:52,95
9/11/2015 20:02,87
9/11/2015 20:12,103
9/11/2015 20:22,90
9/11/2015 20:32,85
9/11/2015 20:42,94
9/11/2015 20:52,115
9/11/2015 21:02,70
9/11/2015 21:12,73
9/11/2015 23:12,163
9/11/2015 23:22,215
9/11/2015 23:32,298
9/11/2015 23:42,302
9/11/2015 23:52,246
9/12/2015 0:02,188
9/12/2015 0:12,124
9/12/2015 0:22,155
9/12/2015 0:42,154
9/12/2015 0:52,156
9/12/2015 1:12,116
9/12/2015 1:42,2769
9/12/2015 1:52,2697
9/12/2015 2:12,2833
9/12/2015 2:20,2730
9/12/2015 2:42,3799
9/12/2015 2:53,3853
9/12/2015 7:12,61
9/12/2015 7:22,102
9/12/2015 7:52,106
9/12/2015 8:42,135
9/12/2015 10:02,110
9/12/2015 10:12,112
9/12/2015 10:32,108
9/12/2015 13:57,118
9/12/2015 14:17,115
