timestamp,cars
9/10/2015 11:47,10.61
9/10/2015 11:52,7.17
9/10/2015 11:57,12.5
9/10/2015 12:02,8.5
9/10/2015 12:12,9.06
9/10/2015 12:17,9.5
9/10/2015 12:32,11.11
9/10/2015 12:37,3.28
9/10/2015 12:47,5.94
9/10/2015 12:52,12.06
9/10/2015 12:57,7.06
9/10/2015 13:02,9.83
9/10/2015 13:07,8.17
9/10/2015 13:12,4.5
9/10/2015 13:17,8.11
9/10/2015 13:22,10.78
9/10/2015 13:32,8.61
9/10/2015 13:37,8.67
9/10/2015 13:47,9
9/10/2015 13:52,14.72
9/10/2015 13:57,6.17
9/10/2015 14:02,3.5
9/10/2015 14:07,10.17
9/10/2015 14:12,11.67
9/10/2015 14:17,8.67
9/10/2015 14:27,13.44
9/10/2015 14:32,8.89
9/10/2015 14:37,9.83
9/10/2015 14:47,8.94
9/10/2015 14:52,4.17
9/10/2015 14:57,8.67
9/10/2015 15:02,4
9/10/2015 15:07,9.78
9/10/2015 15:17,9.61
9/10/2015 15:22,9.83
9/10/2015 15:27,5.56
9/10/2015 15:32,9.94
9/10/2015 15:37,12.89
9/10/2015 15:42,6.33
9/10/2015 15:52,4.72
9/10/2015 15:57,9.06
9/10/2015 16:02,11.56
9/10/2015 16:12,10
9/10/2015 16:17,4.61
9/10/2015 16:22,6.67
9/10/2015 16:27,17.22
9/10/2015 16:32,11.44
9/10/2015 16:37,8.56
9/10/2015 16:42,9.17
9/10/2015 16:52,6.72
9/10/2015 16:57,9.78
9/10/2015 17:02,9.28
9/10/2015 17:07,9.28
9/10/2015 17:12,11.72
9/10/2015 17:17,10.33
9/10/2015 17:22,8.89
9/10/2015 17:27,10.78
9/10/2015 17:32,7.61
9/10/2015 17:37,10.28
9/10/2015 17:47,6.61
9/10/2015 17:52,3.78
9/10/2015 17:57,10.78
9/10/2015 18:02,2.83
9/10/2015 18:07,5.28
9/10/2015 18:12,8.44
9/10/2015 18:22,6.5
9/10/2015 18:27,7.44
9/10/2015 18:32,13.44
9/10/2015 18:37,6.39
9/10/2015 18:42,7.28
9/10/2015 18:57,7.17
9/10/2015 19:02,4.78
9/10/2015 19:07,3
9/10/2015 19:12,3.89
9/10/2015 19:17,3.06
9/10/2015 19:22,3.56
9/10/2015 19:27,4.94
9/10/2015 19:32,6.33
9/10/2015 19:37,4.72
9/10/2015 19:42,8.56
9/10/2015 19:47,6.17
9/10/2015 19:52,3.89
9/10/2015 19:57,4.67
9/10/2015 20:02,1.33
9/10/2015 20:07,6.44
9/10/2015 20:12,6.44
9/10/2015 20:17,5.39
9/10/2015 20:22,10.22
9/10/2015 20:28,4.67
9/10/2015 20:32,1.28
9/10/2015 20:38,4.67
9/10/2015 20:52,4.89
9/10/2015 20:57,1.67
9/10/2015 21:07,3.17
9/10/2015 21:12,2
9/10/2015 21:17,2.56
9/10/2015 21:22,3.28
9/10/2015 21:37,5.22
9/10/2015 21:47,5.39
9/10/2015 21:52,4.78
9/10/2015 22:12,7.11
9/10/2015 22:27,1.67
9/10/2015 22:32,2.17
9/10/2015 22:52,2.22
9/10/2015 23:17,0.89
9/10/2015 23:22,2.72
9/10/2015 23:32,5.17
9/10/2015 23:37,0.78
9/11/2015 0:02,3
9/11/2015 0:27,2.39
9/11/2015 0:32,0.94
9/11/2015 0:37,3.33
9/11/2015 0:52,2.5
9/11/2015 0:57,3.78
9/11/2015 1:12,0.22
9/11/2015 1:57,3.11
9/11/2015 2:17,0.72
9/11/2015 3:32,1
9/11/2015 3:42,4.67
9/11/2015 3:47,0.72
9/11/2015 3:57,3.89
9/11/2015 4:32,1.56
9/11/2015 4:47,2.22
9/11/2015 4:52,2.44
9/11/2015 4:57,1.5
9/11/2015 5:02,8.94
9/11/2015 5:07,3.56
9/11/2015 5:12,8.28
9/11/2015 5:17,8.17
9/11/2015 5:27,4.22
9/11/2015 5:32,7.94
9/11/2015 5:37,6.28
9/11/2015 5:47,3
9/11/2015 5:52,8.56
9/11/2015 5:57,5.06
9/11/2015 6:02,5.06
9/11/2015 6:07,9.56
9/11/2015 6:12,6.44
9/11/2015 6:17,4.61
9/11/2015 6:22,13.94
9/11/2015 6:27,13.06
9/11/2015 6:37,7.5
9/11/2015 6:42,10.72
9/11/2015 6:47,8.11
9/11/2015 6:52,7.22
9/11/2015 6:57,6.61
9/11/2015 7:02,7.94
9/11/2015 7:07,11.11
9/11/2015 7:12,13.78
9/11/2015 7:17,9.44
9/11/2015 7:27,9.28
9/11/2015 7:32,9.33
9/11/2015 7:37,11.28
9/11/2015 7:42,12.28
9/11/2015 7:52,15.28
9/11/2015 7:57,3.56
9/11/2015 8:02,8.11
9/11/2015 8:07,9.28
9/11/2015 8:12,10.28
9/11/2015 8:17,9.06
9/11/2015 8:22,11.39
9/11/2015 8:27,8.06
9/11/2015 8:32,12.78
9/11/2015 8:37,13.44
9/11/2015 8:42,8
9/11/2015 8:57,11.56
9/11/2015 9:02,6.94
9/11/2015 9:07,4.28
9/11/2015 9:17,8.06
9/11/2015 9:22,10.61
9/11/2015 9:27,7.06
9/11/2015 9:32,8.39
9/11/2015 9:37,10.11
9/11/2015 9:47,4.5
9/11/2015 9:52,4.72
9/11/2015 9:57,13.89
9/11/2015 10:07,5.06
9/11/2015 10:12,15.06
9/11/2015 10:17,9.22
9/11/2015 10:22,10.11
9/11/2015 10:27,11.89
9/11/2015 10:29,7.22
9/11/2015 10:34,4.67
9/11/2015 10:39,11.94
9/11/2015 10:44,6.56
9/11/2015 10:49,5.44
9/11/2015 10:59,7.72
9/11/2015 11:09,2.72
9/11/2015 11:14,7.5
9/11/2015 11:19,12.72
9/11/2015 11:24,4.78
9/11/2015 11:29,10.22
9/11/2015 11:34,9.17
9/11/2015 11:39,7.89
9/11/2015 11:44,17.11
9/11/2015 11:49,17.06
9/11/2015 11:54,10.33
9/11/2015 11:59,10.5
9/11/2015 12:04,10.67
9/11/2015 12:09,11
9/11/2015 12:14,9.33
9/11/2015 12:24,11.28
9/11/2015 12:34,5.5
9/11/2015 12:39,11.94
9/11/2015 12:44,9.67
9/11/2015 12:54,10.83
9/11/2015 12:59,10.67
9/11/2015 13:04,2.56
9/11/2015 13:09,8.5
9/11/2015 13:14,11
9/11/2015 13:24,11.72
9/11/2015 13:29,11.06
9/11/2015 13:34,4.83
9/11/2015 13:39,10.83
9/11/2015 13:44,6.56
9/11/2015 13:49,4.89
9/11/2015 13:54,8.78
9/11/2015 13:59,2.94
9/11/2015 14:04,4.33
9/11/2015 14:09,9.5
9/11/2015 14:14,16.94
9/11/2015 14:24,10.89
9/11/2015 14:29,8.17
9/11/2015 14:34,4.11
9/11/2015 14:39,9.94
9/11/2015 14:44,7.33
9/11/2015 14:54,11
9/11/2015 14:59,7.22
9/11/2015 15:04,6
9/11/2015 15:09,8.39
9/11/2015 15:14,7.67
9/11/2015 15:19,10.56
9/11/2015 15:24,5.94
9/11/2015 15:29,6.33
9/11/2015 15:34,6.72
9/11/2015 15:39,12.28
9/11/2015 15:44,7
9/11/2015 15:49,9.28
9/11/2015 15:54,8
9/11/2015 16:09,4.67
9/11/2015 16:19,10
9/11/2015 16:24,9.61
9/11/2015 16:29,10.28
9/11/2015 16:34,8.5
9/11/2015 16:44,7.89
9/11/2015 16:49,10.06
9/11/2015 16:59,11.89
9/11/2015 17:04,7.94
9/11/2015 17:09,12.72
9/11/2015 17:14,11.56
9/11/2015 17:19,8.11
9/11/2015 17:24,10.72
9/11/2015 17:29,4.11
9/11/2015 17:34,6.39
9/11/2015 17:39,8.94
9/11/2015 17:44,9.56
9/11/2015 17:49,10.06
9/11/2015 17:54,11.44
9/11/2015 17:59,5.56
9/11/2015 18:04,4.44
9/11/2015 18:16,6.06
9/11/2015 18:21,13.5
9/11/2015 18:26,3.89
9/11/2015 18:36,7.94
9/11/2015 18:41,7.94
9/11/2015 18:46,7.56
9/11/2015 18:51,4.22
9/11/2015 18:56,6.94
9/11/2015 19:01,5.89
9/11/2015 19:11,3.67
9/11/2015 19:16,8.33
9/11/2015 19:21,5.83
9/11/2015 19:26,5.33
9/11/2015 19:31,6.78
9/11/2015 19:41,6.33
9/11/2015 19:46,7.11
9/11/2015 19:51,0.89
9/11/2015 19:56,5.17
9/11/2015 20:01,1.5
9/11/2015 20:16,5.44
9/11/2015 20:21,3.39
9/11/2015 20:26,6.94
9/11/2015 20:31,5.44
9/11/2015 20:46,5.78
9/11/2015 20:51,2.61
9/11/2015 21:01,2.56
9/11/2015 21:21,4.61
9/11/2015 21:36,5.72
9/11/2015 21:41,5.56
9/11/2015 21:46,5.94
9/11/2015 21:51,5.28
9/11/2015 22:06,3.94
9/11/2015 22:11,2.89
9/11/2015 22:16,5.06
9/11/2015 22:21,3.17
9/11/2015 22:31,6.78
9/11/2015 22:41,1.78
9/11/2015 22:46,5.5
9/11/2015 22:51,2.94
9/11/2015 23:01,6.5
9/11/2015 23:06,1
9/11/2015 23:11,3.11
9/11/2015 23:16,0.78
9/12/2015 0:06,5.56
9/12/2015 0:11,2.22
9/12/2015 0:16,3.44
9/12/2015 0:31,1.83
9/12/2015 0:36,0.56
9/12/2015 0:46,3.78
9/12/2015 1:11,0.72
9/12/2015 1:16,3.39
9/12/2015 1:21,1.78
9/12/2015 1:36,4.22
9/12/2015 1:41,1.44
9/12/2015 2:21,1.06
9/12/2015 2:36,1
9/12/2015 2:46,0.89
9/12/2015 3:26,1.39
9/12/2015 3:36,0.67
9/12/2015 3:51,4.67
9/12/2015 4:01,1.56
9/12/2015 4:41,1.78
9/12/2015 4:56,2.28
9/12/2015 5:31,0.67
9/12/2015 5:36,2.28
9/12/2015 5:41,1.72
9/12/2015 5:46,6.94
9/12/2015 5:51,0.67
9/12/2015 5:56,1.5
9/12/2015 6:01,3.61
9/12/2015 6:06,1.89
9/12/2015 6:11,2.72
9/12/2015 6:16,1.33
9/12/2015 6:21,0.83
9/12/2015 6:26,1.78
9/12/2015 6:31,0.78
9/12/2015 6:41,6.83
9/12/2015 6:46,1.72
9/12/2015 6:51,2.11
9/12/2015 7:01,2.78
9/12/2015 7:06,0.56
9/12/2015 7:11,1.67
9/12/2015 7:16,4.28
9/12/2015 7:26,5.67
9/12/2015 7:46,5.78
9/12/2015 7:51,5.33
9/12/2015 7:56,6.33
9/12/2015 8:06,2.11
9/12/2015 8:11,3.06
9/12/2015 8:16,7.33
9/12/2015 8:21,4.89
9/12/2015 8:31,3.33
9/12/2015 8:41,9.44
9/12/2015 8:51,3.22
9/12/2015 8:56,7
9/12/2015 9:01,2.28
9/12/2015 9:06,7.39
9/12/2015 9:11,9
9/12/2015 9:16,6.44
9/12/2015 9:21,4.22
9/12/2015 9:26,3
9/12/2015 9:31,8.72
9/12/2015 9:36,3.28
9/12/2015 9:41,6
9/12/2015 9:51,6.78
9/12/2015 9:56,6.28
9/12/2015 10:01,7.83
9/12/2015 10:06,5.94
9/12/2015 10:11,9.39
9/12/2015 10:16,6.83
9/12/2015 10:21,5.56
9/12/2015 10:26,8.67
9/12/2015 10:31,5.83
9/12/2015 10:36,6.11
9/12/2015 10:41,5.61
9/12/2015 10:46,11.33
9/12/2015 10:51,5
9/12/2015 10:56,8.72
9/12/2015 11:06,4.44
9/12/2015 11:11,7.44
9/12/2015 11:26,8.17
9/12/2015 11:31,6.28
9/12/2015 11:36,4.33
9/12/2015 11:41,7.94
9/12/2015 11:46,10.83
9/12/2015 11:51,8.94
9/12/2015 11:56,5.44
9/12/2015 12:01,12.83
9/12/2015 12:06,15.17
9/12/2015 12:11,7.56
9/12/2015 12:16,8.06
9/12/2015 12:21,8.33
9/12/2015 12:26,8.06
9/12/2015 12:31,5.22
9/12/2015 12:36,10.44
9/12/2015 12:46,7.22
9/12/2015 12:51,5.39
9/12/2015 12:56,5.56
9/12/2015 13:06,5.28
9/12/2015 13:11,5.78
9/12/2015 13:16,5.78
9/12/2015 13:21,6.94
9/12/2015 13:26,3.89
9/12/2015 13:31,4.89
9/12/2015 13:36,4.28
9/12/2015 13:41,7.33
9/12/2015 13:46,7
9/12/2015 13:51,9.06
9/12/2015 14:06,8.94
9/12/2015 14:11,5.33
9/12/2015 14:16,9.56
9/12/2015 14:21,4.17
9/12/2015 14:26,4.78
9/12/2015 14:31,9.72
9/12/2015 14:36,8.89
9/12/2015 14:41,3.89
9/12/2015 14:51,8.17
9/12/2015 14:56,12.33
9/12/2015 15:01,8
9/12/2015 15:06,6.33
9/12/2015 15:11,2.72
9/12/2015 15:16,7.56
9/12/2015 15:21,7.83
9/12/2015 15:36,7.94
9/12/2015 15:46,8.44
9/12/2015 15:51,9.44
9/12/2015 16:01,2.78
9/12/2015 16:06,3.94
9/12/2015 16:11,8.17
9/12/2015 16:16,2.17
9/12/2015 16:21,5.61
9/12/2015 16:26,5.06
9/12/2015 16:31,5.28
9/12/2015 16:36,10.83
9/12/2015 16:41,9.94
9/12/2015 16:46,9.5
9/12/2015 16:51,11.78
9/12/2015 16:56,3.39
9/12/2015 17:01,3.17
9/12/2015 17:06,6.44
9/12/2015 17:11,4
9/12/2015 17:16,5.72
9/12/2015 17:21,5.83
9/12/2015 17:26,6.61
9/12/2015 17:31,9.33
9/12/2015 17:36,10.06
9/12/2015 17:41,7.39
9/12/2015 17:46,7.78
9/12/2015 17:51,5.94
9/12/2015 17:56,2.44
9/12/2015 18:01,9.39
9/12/2015 18:06,5
9/12/2015 18:11,6
9/12/2015 18:16,5.5
9/12/2015 18:21,5.78
9/12/2015 18:26,5.72
9/12/2015 18:31,5.61
9/12/2015 18:46,3.17
9/12/2015 18:56,2.94
9/12/2015 19:01,6.11
9/12/2015 19:11,5.17
9/12/2015 19:21,5.17
9/12/2015 19:31,3.44
9/12/2015 19:36,5.44
9/12/2015 19:41,2.11
9/12/2015 19:46,4.56
9/12/2015 19:51,4.06
9/12/2015 20:01,3.5
9/12/2015 20:11,3.33
9/12/2015 20:21,3.22
9/12/2015 20:26,3.5
9/12/2015 20:31,1.39
9/12/2015 20:36,3.17
9/12/2015 20:41,4.72
9/12/2015 20:46,3.33
9/12/2015 20:51,4.5
9/12/2015 21:01,2.5
9/12/2015 21:06,3.28
9/12/2015 21:16,5.11
9/12/2015 21:21,4.28
9/12/2015 21:26,3.83
9/12/2015 21:36,3.44
9/12/2015 21:41,6.33
9/12/2015 21:46,1.67
9/12/2015 21:51,5.44
9/12/2015 21:56,2.61
9/12/2015 22:01,3.83
9/12/2015 22:06,3.44
9/12/2015 22:16,3.33
9/12/2015 22:26,4.56
9/12/2015 22:36,0.67
9/12/2015 22:41,4.33
9/12/2015 22:46,2.5
9/12/2015 22:51,1.94
9/12/2015 22:56,4.06
9/12/2015 23:01,5.17
9/12/2015 23:06,2
9/12/2015 23:16,1.78
9/12/2015 23:21,3.06
9/12/2015 23:31,0.67
9/12/2015 23:41,1.56
9/12/2015 23:46,4.39
9/12/2015 23:51,4.17
9/12/2015 23:56,1.67
9/13/2015 0:01,1.39
9/13/2015 0:11,3.61
9/13/2015 0:16,0.83
9/13/2015 0:26,2.56
9/13/2015 0:31,1.5
9/13/2015 0:56,0.89
9/13/2015 1:31,0.78
9/13/2015 1:41,0.83
9/13/2015 2:01,1
9/13/2015 2:06,0.83
9/13/2015 2:11,0.78
9/13/2015 2:56,2
9/13/2015 3:01,1.61
9/13/2015 3:11,0.78
9/13/2015 5:06,2.5
9/13/2015 5:11,0.06
9/13/2015 5:26,1.89
9/13/2015 5:56,2.67
9/13/2015 6:01,3.83
9/13/2015 6:06,1.56
9/13/2015 6:21,1.89
9/13/2015 6:26,1.61
9/13/2015 6:31,1.17
9/13/2015 6:36,0.72
9/13/2015 6:46,3.56
9/13/2015 6:51,1.72
9/13/2015 6:56,2.44
9/13/2015 7:01,0.89
9/13/2015 7:11,3.39
9/13/2015 7:16,1.44
9/13/2015 7:21,2.28
9/13/2015 7:26,1.61
9/13/2015 7:31,6.11
9/13/2015 7:36,4.28
9/13/2015 7:46,3.67
9/13/2015 7:56,3.89
9/13/2015 8:01,2.39
9/13/2015 8:06,3.11
9/13/2015 8:16,1.56
9/13/2015 8:31,5.72
9/13/2015 8:36,3.78
9/13/2015 8:41,3.06
9/13/2015 8:46,4.17
9/13/2015 8:51,4.83
9/13/2015 8:56,5
9/13/2015 9:01,6.44
9/13/2015 9:06,4.5
9/13/2015 9:11,4.67
9/13/2015 9:16,3.67
9/13/2015 9:26,7.67
9/13/2015 9:31,6.33
9/13/2015 9:36,6.78
9/13/2015 9:41,2.28
9/13/2015 9:46,2.83
9/13/2015 9:51,5.94
9/13/2015 9:56,5
9/13/2015 10:06,3.94
9/13/2015 10:11,5.5
9/13/2015 10:16,4
9/13/2015 10:31,8.22
9/13/2015 10:36,6.61
9/13/2015 10:41,6.89
9/13/2015 10:46,4.94
9/13/2015 10:51,8.78
9/13/2015 10:56,2.94
9/13/2015 11:06,4.5
9/13/2015 11:11,11.06
9/13/2015 11:16,7.83
9/13/2015 11:21,7.72
9/13/2015 11:31,4.06
9/13/2015 11:36,10.44
9/13/2015 11:41,0.83
9/13/2015 11:46,14.22
9/13/2015 11:51,7.39
9/13/2015 11:56,6.39
9/13/2015 12:01,9.39
9/13/2015 12:06,6.5
9/13/2015 12:11,7.89
9/13/2015 12:16,8.22
9/13/2015 12:21,9.67
9/13/2015 12:26,9.22
9/13/2015 12:31,6.83
9/13/2015 12:41,9.61
9/13/2015 12:46,4.56
9/13/2015 12:48,9.11
9/13/2015 12:53,6.89
9/13/2015 12:58,6.56
9/13/2015 13:03,8.61
9/13/2015 13:08,5.39
9/13/2015 13:13,8.39
9/13/2015 13:18,4.28
9/13/2015 13:23,7.83
9/13/2015 13:28,5.44
9/13/2015 13:33,4.67
9/13/2015 13:43,6.06
9/13/2015 13:48,5.11
9/13/2015 13:53,6.06
9/13/2015 13:58,8.33
9/13/2015 14:03,5.28
9/13/2015 14:13,8.39
9/13/2015 14:18,10.17
9/13/2015 14:23,3
9/13/2015 14:28,8.39
9/13/2015 14:38,6.39
9/13/2015 14:43,10.17
9/13/2015 14:48,6.56
9/13/2015 14:58,9.11
9/13/2015 15:03,9.89
9/13/2015 15:08,5.89
9/13/2015 15:13,4.44
9/13/2015 15:18,7
9/13/2015 15:23,6.83
9/13/2015 15:28,4.06
9/13/2015 15:33,6.39
9/13/2015 15:38,8.94
9/13/2015 15:48,9.33
9/13/2015 15:53,10.33
9/13/2015 15:58,5.44
9/13/2015 16:03,3.06
9/13/2015 16:08,6.06
9/13/2015 16:13,9.72
9/13/2015 16:18,9.17
9/13/2015 16:23,8.39
9/13/2015 16:28,6.67
9/13/2015 16:33,3.67
9/13/2015 16:38,9.67
9/13/2015 16:43,7.33
9/13/2015 17:03,4.94
9/13/2015 17:08,5.33
9/13/2015 17:13,9.17
9/13/2015 17:18,2.78
9/13/2015 17:23,4.28
9/13/2015 17:28,10.39
9/13/2015 17:33,2.39
9/13/2015 17:38,11.17
9/13/2015 17:48,6.67
9/13/2015 17:53,6.28
9/13/2015 17:58,5.94
9/13/2015 18:08,5.83
9/13/2015 18:13,6
9/13/2015 18:18,8.33
9/13/2015 18:23,5.39
9/13/2015 18:28,10.17
9/13/2015 18:33,6.67
9/13/2015 18:38,5.78
9/13/2015 18:48,9.72
9/13/2015 18:53,1.67
9/13/2015 18:58,7.78
9/13/2015 19:03,6.83
9/13/2015 19:08,2
9/13/2015 19:18,3.83
9/13/2015 19:23,4.83
9/13/2015 19:28,4.56
9/13/2015 19:33,4.44
9/13/2015 19:38,6.61
9/13/2015 19:48,6.89
9/13/2015 19:53,5.89
9/13/2015 19:58,7
9/13/2015 20:08,7.94
9/13/2015 20:13,4.72
9/13/2015 20:18,3.22
9/13/2015 20:23,3
9/13/2015 20:28,2.44
9/13/2015 20:33,1.89
9/13/2015 20:43,3.67
9/13/2015 20:53,7.61
9/13/2015 21:03,2.22
9/13/2015 21:18,3.39
9/13/2015 21:23,3.33
9/13/2015 21:28,2.33
9/13/2015 21:33,0.83
9/13/2015 21:38,4.28
9/13/2015 21:43,6.28
9/13/2015 21:48,4.11
9/13/2015 22:08,2.5
9/13/2015 22:13,2.94
9/13/2015 22:18,2.39
9/13/2015 22:33,0.89
9/13/2015 22:38,1.89
9/13/2015 22:48,0.94
9/13/2015 22:53,0.61
9/13/2015 22:58,2.33
9/13/2015 23:08,1.83
9/13/2015 23:28,1.44
9/13/2015 23:38,4.61
9/13/2015 23:43,1.22
9/13/2015 23:48,1.78
9/13/2015 23:53,0.89
9/14/2015 0:18,0.94
9/14/2015 0:43,2.11
9/14/2015 0:53,1.61
9/14/2015 0:58,1.67
9/14/2015 1:08,1.78
9/14/2015 1:28,1.72
9/14/2015 2:03,3.61
9/14/2015 2:28,1.5
9/14/2015 2:43,5.22
9/14/2015 2:48,2.72
9/14/2015 2:58,3.78
9/14/2015 3:08,0.78
9/14/2015 3:13,1.5
9/14/2015 3:23,0.89
9/14/2015 3:48,0.83
9/14/2015 4:13,0.89
9/14/2015 4:23,0.94
9/14/2015 4:28,2.44
9/14/2015 4:43,2.56
9/14/2015 4:48,2.5
9/14/2015 4:53,1.39
9/14/2015 4:58,3.39
9/14/2015 5:03,4
9/14/2015 5:08,1.94
9/14/2015 5:18,4.33
9/14/2015 5:23,3.56
9/14/2015 5:28,2.28
9/14/2015 5:33,6.11
9/14/2015 5:38,4.72
9/14/2015 5:43,2.39
9/14/2015 5:48,5.22
9/14/2015 5:53,3.67
9/14/2015 5:58,3.11
9/14/2015 6:03,8
9/14/2015 6:08,6.06
9/14/2015 6:13,8.61
9/14/2015 6:18,4.06
9/14/2015 6:23,10.39
9/14/2015 6:28,13.39
9/14/2015 6:33,4.89
9/14/2015 6:38,6.83
9/14/2015 6:43,8.39
9/14/2015 6:48,7.5
9/14/2015 6:53,11.17
9/14/2015 6:58,12.67
9/14/2015 7:03,14
9/14/2015 7:08,9.22
9/14/2015 7:13,6.78
9/14/2015 7:18,11.94
9/14/2015 7:23,10.67
9/14/2015 7:28,8.94
9/14/2015 7:33,10.94
9/14/2015 7:38,12.61
9/14/2015 7:43,6
9/14/2015 7:48,10.28
9/14/2015 7:53,6.28
9/14/2015 7:58,11.67
9/14/2015 8:03,10.5
9/14/2015 8:08,20.72
9/14/2015 8:13,18.61
9/14/2015 8:18,9.72
9/14/2015 8:23,12.11
9/14/2015 8:38,6.5
9/14/2015 8:43,10.78
9/14/2015 8:48,15.39
9/14/2015 8:53,11.94
9/14/2015 8:58,3.56
9/14/2015 9:03,3.94
9/14/2015 9:08,5.78
9/14/2015 9:13,10.17
9/14/2015 9:18,12.39
9/14/2015 9:23,9.94
9/14/2015 9:28,8.67
9/14/2015 9:33,14.28
9/14/2015 9:43,5.5
9/14/2015 9:48,11.78
9/14/2015 9:53,8.11
9/14/2015 9:58,13.11
9/14/2015 10:03,5.67
9/14/2015 10:08,9.67
9/14/2015 10:13,8.39
9/14/2015 10:18,5.56
9/14/2015 10:23,6.72
9/14/2015 10:28,9.22
9/14/2015 10:33,7.06
9/14/2015 10:38,10.33
9/14/2015 10:43,6.22
9/14/2015 10:48,11.28
9/14/2015 10:53,6.67
9/14/2015 10:58,10.56
9/14/2015 11:03,6.11
9/14/2015 11:08,8.78
9/14/2015 11:13,16.28
9/14/2015 11:18,13.89
9/14/2015 11:28,4.33
9/14/2015 11:33,8.17
9/14/2015 11:38,5.44
9/14/2015 11:43,6
9/14/2015 11:48,1.89
9/14/2015 11:53,13.44
9/14/2015 11:58,10.39
9/14/2015 12:03,8.39
9/14/2015 12:13,14.39
9/14/2015 12:18,8.39
9/14/2015 12:23,7.72
9/14/2015 12:28,7.44
9/14/2015 12:33,8.28
9/14/2015 12:43,8.22
9/14/2015 12:48,5.22
9/14/2015 12:53,11
9/14/2015 12:58,6.28
9/14/2015 13:03,8.67
9/14/2015 13:08,7.83
9/14/2015 13:13,9.89
9/14/2015 13:15,10.33
9/14/2015 13:20,8.11
9/14/2015 13:30,3.89
9/14/2015 13:35,7
9/14/2015 13:40,1.5
9/14/2015 13:45,4.78
9/14/2015 13:50,11.28
9/14/2015 13:55,5.78
9/14/2015 14:00,10.83
9/14/2015 14:05,12
9/14/2015 14:10,12.22
9/14/2015 14:15,7.94
9/14/2015 14:20,9.11
9/14/2015 14:25,9.67
9/14/2015 14:30,6.89
9/14/2015 14:35,5.17
9/14/2015 14:40,17.33
9/14/2015 14:45,2.67
9/14/2015 15:05,8.39
9/14/2015 15:10,9.89
9/14/2015 15:15,5.5
9/14/2015 15:20,8.17
9/14/2015 15:30,8.94
9/14/2015 15:35,8.28
9/14/2015 15:40,13.28
9/14/2015 15:45,12.56
9/14/2015 15:50,13.61
9/14/2015 15:55,4.22
9/14/2015 16:05,8.83
9/14/2015 16:10,6.39
9/14/2015 16:15,7.94
9/14/2015 16:20,11.06
9/14/2015 16:30,3.83
9/14/2015 16:35,7.89
9/14/2015 16:40,9
9/14/2015 16:45,7.5
9/14/2015 16:50,14.33
9/14/2015 16:55,11.5
9/14/2015 17:00,7.78
9/14/2015 17:05,11.56
9/14/2015 17:10,8.56
9/14/2015 17:15,9.17
9/14/2015 17:20,6.11
9/14/2015 17:25,4.89
9/14/2015 17:30,7.22
9/14/2015 17:35,4.83
9/14/2015 17:40,8.61
9/14/2015 17:45,12.28
9/14/2015 17:50,7.22
9/14/2015 17:55,6.56
9/14/2015 18:00,2.78
9/14/2015 18:05,5.33
9/14/2015 18:10,8.39
9/14/2015 18:20,7.83
9/14/2015 18:25,10.94
9/14/2015 18:30,2.72
9/14/2015 18:35,9.67
9/14/2015 18:40,7.94
9/14/2015 18:45,9.22
9/14/2015 18:50,3.44
9/14/2015 18:55,4.83
9/14/2015 19:01,6.83
9/14/2015 19:05,7.94
9/14/2015 19:10,8.83
9/14/2015 19:15,8.83
9/14/2015 19:20,6.56
9/14/2015 19:25,7.17
9/14/2015 19:30,2.5
9/14/2015 19:40,8.94
9/14/2015 19:45,7.56
9/14/2015 19:55,9.44
9/14/2015 20:00,5.61
9/14/2015 20:05,2.28
9/14/2015 20:10,9.78
9/14/2015 20:15,5.11
9/14/2015 20:20,3.67
9/14/2015 20:30,3.33
9/14/2015 20:35,5.5
9/14/2015 20:45,3.5
9/14/2015 20:50,5.56
9/14/2015 20:55,2.17
9/14/2015 21:05,1.61
9/14/2015 21:10,3.28
9/14/2015 21:15,6.5
9/14/2015 21:20,5.28
9/14/2015 21:30,2.33
9/14/2015 21:35,1.67
9/14/2015 21:40,8.89
9/14/2015 21:45,6.28
9/14/2015 21:55,1.72
9/14/2015 22:06,0.83
9/14/2015 22:11,6.61
9/14/2015 22:21,0.83
9/14/2015 22:25,1
9/14/2015 22:30,0.94
9/14/2015 22:35,3
9/14/2015 22:40,3.5
9/14/2015 23:01,2.39
9/14/2015 23:11,2.39
9/14/2015 23:15,1.56
9/14/2015 23:21,1.44
9/14/2015 23:41,2.83
9/14/2015 23:46,0.67
9/14/2015 23:51,1
9/15/2015 0:16,1.61
9/15/2015 0:56,0.78
9/15/2015 1:25,1
9/15/2015 1:30,0.61
9/15/2015 1:40,2.83
9/15/2015 2:01,1.61
9/15/2015 2:06,0.78
9/15/2015 2:56,3.61
9/15/2015 3:01,1.67
9/15/2015 3:25,2.78
9/15/2015 3:30,0.56
9/15/2015 3:35,1
9/15/2015 3:45,0.67
9/15/2015 3:55,1.56
9/15/2015 4:01,0.61
9/15/2015 4:06,3.5
9/15/2015 4:10,2.83
9/15/2015 4:16,0.78
9/15/2015 4:26,4.28
9/15/2015 4:31,0.83
9/15/2015 4:35,0.72
9/15/2015 4:41,5.06
9/15/2015 4:46,2.72
9/15/2015 4:55,3.06
9/15/2015 5:01,4.61
9/15/2015 5:05,5.33
9/15/2015 5:10,4.56
9/15/2015 5:15,4.56
9/15/2015 5:20,0.72
9/15/2015 5:26,5.67
